type,job,job_require,course_acquire,course,path
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF222,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF210,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,CN310,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software engineering,SF212,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF222,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF210,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,CN310,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software engineering,SF212,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software engineering,SF212,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software Engineering', 'synonym<', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software engineering,SF212,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'include<', 'SF212']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,CN310,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF222,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF210,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,CN310,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym>', 'Software Development', 'synonym>', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF220']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF222,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF222']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Development,SF210,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'include<', 'SF210']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,CN310,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'CN310']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF230,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF230']"
multi_hop_synonym,Backend (FinTech) #2,Software Engineer,Software Engineering,SF220,"['Backend (FinTech) #2', 'require>', 'Software Engineer', 'synonym<', 'SWE', 'synonym>', 'Software engineering', 'synonym>', 'Software Engineering', 'synonym<', 'Software Development', 'synonym<', 'Software Engineering', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,SF222,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'include<', 'SF222']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,SF220,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,CN351,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'include<', 'CN351']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,CN311,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'include<', 'CN311']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,CN310,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'include<', 'CN310']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management System,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management System', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management Systems (DBMS),SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems (DBMS)', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Databases,SF220,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Systems', 'synonym<', 'Databases', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,DBMS (Database Management Systems),SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Database Management Systems', 'synonym>', 'DBMS (Database Management Systems)', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management System,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management System', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems', 'synonym>', 'Database Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Databases,SF220,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems', 'synonym>', 'Database Systems', 'synonym<', 'Databases', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,DBMS (Database Management Systems),SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems', 'synonym>', 'DBMS (Database Management Systems)', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Management Systems (DBMS),SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'DBMS', 'synonym>', 'Database Management Systems (DBMS)', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Databases,SF220,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'Database Systems', 'synonym<', 'Databases', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,DB,SF222,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database', 'synonym>', 'DB', 'include<', 'SF222']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database Systems,SF230,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database Systems', 'include<', 'SF230']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,SF222,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database Systems', 'synonym<', 'Database', 'include<', 'SF222']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,SF220,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database Systems', 'synonym<', 'Database', 'include<', 'SF220']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,CN351,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database Systems', 'synonym<', 'Database', 'include<', 'CN351']"
multi_hop_synonym,Backend (Travel) #2,Databases,Database,CN311,"['Backend (Travel) #2', 'require>', 'Databases', 'synonym>', 'Database Systems', 'synonym<', 'Database', 'include<', 'CN311']"
